Date,Ticker,Exp_Month,Volume,Settle,Open,Last,Low,High
2020-03-03,LCJ0,APR 20,36537,110.1,111.9,110.1,109.5,112.65
2020-03-02,LCJ0,APR 20,35051,110.15,108.325,110.15,108.275,110.575
2020-02-28,LCG0,FEB 20,124,112.7,111.0,112.7,110.5,113.4
2020-02-27,LCG0,FEB 20,390,112.625,113.75,112.625,110.25,114.2
2020-02-26,LCG0,FEB 20,672,114.075,115.575,114.075,113.575,115.7
2020-02-25,LCG0,FEB 20,1579,115.025,117.775,115.025,114.975,117.775
2020-02-24,LCG0,FEB 20,1614,117.0,118.025,117.0,116.8,118.275
2020-02-21,LCG0,FEB 20,1980,119.725,120.175,119.725,118.8,120.175
2020-02-20,LCG0,FEB 20,2724,120.1,121.525,120.1,119.9,121.525
2020-02-19,LCG0,FEB 20,1426,121.3,121.05,121.3,120.9,121.5
2020-02-18,LCG0,FEB 20,1249,121.425,121.5,121.425,120.75,122.0
2020-02-14,LCG0,FEB 20,2545,120.825,119.775,120.825,119.775,122.35
2020-02-13,LCG0,FEB 20,1976,119.45,119.1,119.45,118.45,119.7
2020-02-12,LCG0,FEB 20,3261,118.95,119.0,118.95,118.65,119.575
2020-02-11,LCG0,FEB 20,3151,119.075,120.2,119.075,119.05,120.3
2020-02-10,LCG0,FEB 20,5129,120.3,121.25,120.3,120.25,121.3
2020-02-07,LCG0,FEB 20,4785,121.325,121.0,121.325,120.825,121.475
2020-02-06,LCG0,FEB 20,4821,121.125,120.775,121.125,120.1,121.6
2020-02-05,LCG0,FEB 20,9469,120.75,122.075,120.75,120.55,122.075
2020-02-04,LCG0,FEB 20,5849,121.625,122.5,121.625,121.575,122.725
2020-02-03,LCG0,FEB 20,9892,121.675,121.4,121.675,120.725,122.15
2020-01-31,LCG0,FEB 20,7998,121.375,121.85,121.375,121.3,122.65
2020-01-30,LCG0,FEB 20,11043,121.775,122.075,121.775,121.125,122.2
2020-01-29,LCG0,FEB 20,7204,121.75,122.35,121.75,121.725,122.525
2020-01-28,LCG0,FEB 20,11005,122.15,122.4,122.15,122.1,123.1
2020-01-27,LCG0,FEB 20,19444,122.25,123.9,122.25,122.2,124.0
2020-01-24,LCG0,FEB 20,12082,124.85,124.825,124.85,124.1,125.225
2020-01-23,LCG0,FEB 20,18060,124.675,126.15,124.675,124.575,126.325
2020-01-22,LCG0,FEB 20,11171,126.175,126.375,126.175,125.9,126.475
2020-01-21,LCG0,FEB 20,15943,126.375,126.025,126.375,125.85,126.55
2020-01-17,LCG0,FEB 20,21093,126.35,126.225,126.35,125.25,126.425
2020-01-16,LCG0,FEB 20,29763,126.125,126.925,126.125,124.775,126.925
2020-01-15,LCG0,FEB 20,23606,126.6,126.975,126.6,126.075,127.225
2020-01-14,LCG0,FEB 20,32348,126.85,126.65,126.85,126.3,127.25
2020-01-13,LCG0,FEB 20,33808,126.55,127.35,126.55,126.45,127.4
2020-01-10,LCG0,FEB 20,31915,127.425,126.625,127.425,126.425,127.55
2020-01-09,LCG0,FEB 20,33038,126.725,126.35,126.725,126.05,127.175
2020-01-08,LCG0,FEB 20,41439,126.35,126.45,126.35,126.025,126.95
2020-01-07,LCG0,FEB 20,28583,126.525,127.0,126.525,125.775,127.25
